image_id, predicted_prob, predicted_label
035bd933-b7b4-b484-bf7f-8f6f1267b68e.jpg,3.7564125e-05,0.0
035cd561-56d6-4bdc-a1c2-d0a9994ed586.jpg,0.88980526,1.0
0361694e-bc45-3777-82c7-5911dd0c31e3.jpg,0.9999987,1.0
03686059-a405-b336-28f2-601e5258673a.jpg,0.9999889,1.0
036945d2-1c06-86fb-9622-338c0442afb4.jpg,0.999995,1.0
0370f4f5-b834-0930-f03c-d07db0873664.jpg,6.03825e-06,0.0
03749882-ef4d-3af5-f9a6-4cf6f400f22d.jpg,2.6344987e-06,0.0
0379f9a6-3a4f-ca09-6ee9-7d029252f0c4.jpg,2.947674e-08,0.0
0383d3c8-858d-d9f4-6158-4cf87fe168ae.jpg,0.9999993,1.0
0383fb90-b251-f40b-00f9-641966868ec6.jpg,0.19865847,0.0
0387c947-f4d3-bf5b-dd77-0a81c4c47861.jpg,4.825753e-08,0.0
038b6e8c-b014-066e-5087-369832ab2e81.jpg,2.3937062e-07,0.0
038ff094-60b1-ec8a-8f2f-a975a15a400a.jpg,1.6450133e-06,0.0
03a1ee63-e624-1c04-8f58-62df1cc56bf8.jpg,7.3540327e-06,0.0
03a3b2e6-a5ba-b2c3-3bef-ddbf0f35f2c6.jpg,0.995994,1.0
03b09164-2356-1598-04ce-a6029ec6848f.jpg,0.0002668875,0.0
03b0efff-ed21-cd23-45ff-5069454f29cb.jpg,0.9994209,1.0
03b5e154-0d9e-5ddd-86df-db7603fdf909.jpg,0.99999774,1.0
03c150f8-5987-0a5a-4f99-19a8e8f889cf.jpg,0.99953103,1.0
03c2bd2b-66ce-8c9e-a816-07c8ee6084ca.jpg,6.710555e-05,0.0
03f5d49a-a00d-16a7-f140-bc903345f15d.jpg,3.1355772e-05,0.0
040a87c3-e487-9e2d-4d02-bf1cd05f675e.jpg,3.0083842e-07,0.0
04374772-c049-16a9-7b1a-dbbe3171c6a0.jpg,6.066008e-07,0.0
0438cff0-e580-ec5b-e8de-ee7ebe42bdfe.jpg,0.9991924,1.0
0442df5a-b2be-c2e7-9a6e-83e1585bf7f4.jpg,0.9999794,1.0
045f5ef9-8314-bb93-b4f3-3593828ad264.jpg,0.9999969,1.0
04917274-64f1-2bf0-9b9d-9eeef77e6887.jpg,0.9999875,1.0
049e3f25-fb1c-dffa-049a-3f6ebafb98af.jpg,8.455902e-06,0.0
04a54841-5c54-60d5-b833-3feb19d8b8f7.jpg,4.017881e-07,0.0
04a61093-a09d-291f-fca4-3b6729003612.jpg,0.99999917,1.0
04ab834c-8f5b-8ac1-d398-902d06da04ed.jpg,1.766537e-06,0.0
04abdab9-c392-6b0e-8aca-db233fc4694b.jpg,0.005808802,0.0
04b032b7-0c89-5085-e022-e5529d41eb4b.jpg,0.9999994,1.0
04c2271e-045f-8593-d202-99e3fa0967dc.jpg,0.99963856,1.0
04c2ae76-293f-b6f0-3521-13b8aebb96e8.jpg,0.9997327,1.0
04ce57b5-7075-0f5b-77c2-13ce15b93e18.jpg,0.99985886,1.0
04daca02-a6ba-6994-dd22-30657fafc5b4.jpg,4.3524014e-07,0.0
04df1aae-cd1b-7050-5b6b-28ef49e7e484.jpg,0.9999081,1.0
04e2e5a6-27be-ce19-b810-c45616cd6629.jpg,0.9999968,1.0
04e6c04b-ecdc-7968-d55b-98873ed74fed.jpg,3.400234e-05,0.0
04e775a7-f46c-8a0e-bd37-e90e6a9aaf7d.jpg,0.096721545,0.0
04eb8e60-8cc0-ffad-34f2-d860960f8e6e.jpg,1.2166971e-06,0.0
04f28d9f-e0f2-17d7-ada0-b65ab4f6af75.jpg,0.0022308182,0.0
04f3d6da-61ba-667d-4a26-0400e356ce08.jpg,5.3810804e-06,0.0
0504b539-70a1-4e6e-de62-3b32ec3ef867.jpg,1.7130883e-06,0.0
0525abe9-93e1-760f-15c8-eb1440c3ba11.jpg,0.999992,1.0
053d0f67-7dcb-9041-c7a7-11935cd724c3.jpg,0.99995506,1.0
054ae7d9-87a6-aea4-4d64-73415a617a1b.jpg,0.999808,1.0
0555c44d-539b-4290-2e90-9594072173a4.jpg,7.197977e-06,0.0
05572c03-d06e-aa31-4f5d-f2851770b6dd.jpg,1.0346064e-06,0.0
056a7c23-07b5-395d-25d5-cef2659540a9.jpg,1.0579886e-06,0.0
056f93ae-09b7-ebea-84b8-0f1846d3d6de.jpg,0.08673082,0.0
057797e5-8264-87cb-1480-e029b4a020af.jpg,3.4555737e-06,0.0
0584c1ed-a80a-f8da-0632-3f0dd5af5721.jpg,0.9999969,1.0
05b0f144-851e-aa35-6def-5e24546cd516.jpg,2.8353608e-05,0.0
05b96a10-41fc-d1af-a378-289eb325c91b.jpg,0.9999982,1.0
05c6cada-b3d0-6864-2266-62828b8b6e53.jpg,3.2932356e-05,0.0
05cfd175-8f9b-de88-9a2d-8ae7a6aed0fb.jpg,0.99997497,1.0
05db036c-87d3-b848-842b-c4ca8b799b3d.jpg,1.2936019e-06,0.0
05de66a2-7638-6d66-5026-3138992dcb3d.jpg,0.9999994,1.0
05f4b961-cf68-52aa-b997-1d21c359860a.jpg,2.9502721e-06,0.0
05f65658-0a8d-dcf3-ab11-30efb64cdcb8.jpg,0.9999939,1.0
060b1964-13d4-2978-5a48-e7b2eaa820ea.jpg,0.5346512,1.0
06323ec1-195f-9ad0-66cd-be60df677490.jpg,0.99996567,1.0
063453a1-44ac-4b6f-2bf2-6b342d12604e.jpg,1.3873822e-06,0.0
06424edd-0ace-a086-9ca7-858d51a97582.jpg,1.6509257e-06,0.0
064bfdbc-3769-c633-bcec-8f7249830b76.jpg,0.99985886,1.0
06572d01-04a2-4aa8-6870-9e30ddb93aa1.jpg,0.9999989,1.0
0662b8ee-c62a-bc5d-162d-02363c401fa7.jpg,1.7400122e-06,0.0
066f96c6-7aed-d4f0-d942-d597638d48fc.jpg,0.99999917,1.0
0674c328-4206-4332-12fd-f2682d9cb88f.jpg,0.9999026,1.0
0675e774-2e37-cacf-3b93-96c1ce5aa724.jpg,2.227702e-06,0.0
067736b6-6ac7-229a-7536-4b28f1bbdc19.jpg,0.9999881,1.0
069229e3-2e18-9ad6-106c-2c7c8b0cc7b4.jpg,2.3971057e-05,0.0
0694d438-bf49-d109-c5a7-1e4cbe9bbe18.jpg,0.99999607,1.0
06ac3ab0-1322-9ba4-0c7f-a67e16eecf4a.jpg,4.5946325e-07,0.0
06c193e5-7762-454e-57e2-75b915264fb8.jpg,0.00035609765,0.0
06d8a782-8b51-385a-49c8-ed26828da415.jpg,2.8752927e-05,0.0
06ddc66d-ff62-74e4-e876-12b229aa7e1e.jpg,1.6834873e-06,0.0
06e02bb4-7b0e-18a4-1110-c27fc394b7c6.jpg,0.999949,1.0
06e8beb5-bba9-1eac-e3a8-0dc21978f0fc.jpg,9.215013e-06,0.0
06eaee98-af97-6d15-7cec-940497d0e79f.jpg,1.6916818e-05,0.0
06fc2396-0f8c-a288-8513-946bdd2ff539.jpg,0.99999666,1.0
07057aa3-7de8-32af-10a6-1e3bb1b0516e.jpg,6.4973996e-05,0.0
071c97ed-564c-df2d-96eb-a5edbc6862d0.jpg,7.2321463e-06,0.0
072cd4f6-5cd0-7972-5ec7-f39823a6c628.jpg,0.9999559,1.0
07385d37-abcb-6602-6d8d-6975807acb66.jpg,2.141711e-05,0.0
073887e2-120e-16ed-5402-19f6a50af98c.jpg,0.99982506,1.0
073c45fe-8662-a54e-de16-db814dbdb9d1.jpg,0.999882,1.0
073fb1b6-3d4b-fc5b-6057-ed1d0613c7cf.jpg,2.7997644e-06,0.0
07514ef7-1d75-ad1c-25c2-227fd81e5345.jpg,1.0532208e-06,0.0
0751e213-4408-a500-2ec0-76bcfbd1d29e.jpg,0.99998784,1.0
075fdee8-c5ee-a8ee-c1a7-69bebe7ef294.jpg,2.6615955e-06,0.0
07664b25-728b-afd2-35d7-1da946868375.jpg,0.99999654,1.0
0768d9dd-7453-5310-b39f-2f7dc6cede05.jpg,0.9999492,1.0
078bb3b4-0c2b-afa5-435f-6e88f0bfef42.jpg,2.9195132e-07,0.0
07aeed19-38ae-29f8-655b-5d9e50ffdf94.jpg,0.0027799371,0.0
07c00fde-97a2-c2e5-a2a9-d4376f27145b.jpg,3.6309373e-06,0.0
07c01880-8f4f-78f4-da03-5ae8da4c948e.jpg,0.99968266,1.0
07d70a28-a7c9-67d9-cafb-be7714dafb53.jpg,0.9999628,1.0
07eb43d2-8075-266c-e004-ad79692b1870.jpg,2.370467e-06,0.0
080433c5-dfeb-3f63-2a94-e417ba3b0533.jpg,0.999998,1.0
0818ddf4-b969-f43e-1467-cf92e76ea2bf.jpg,0.9999964,1.0
082c2854-0522-5195-5e41-75b75183aa64.jpg,7.2369894e-06,0.0
08339103-1d4c-95da-0cd7-7474c0c9d3a0.jpg,0.9999821,1.0
0842e9a2-8db6-03d1-6ad6-bdeedb34d481.jpg,0.0006945761,0.0
08491fa5-5e35-743e-8360-68ee97ca4c94.jpg,3.750481e-06,0.0
084eaa90-2d43-7a82-2dc5-8fb4ec17cfed.jpg,0.9999906,1.0
085ef95a-b90f-8f56-bd57-4ad523e9a910.jpg,8.726897e-07,0.0
086d942c-287e-0509-1451-82150f128259.jpg,4.0851355e-06,0.0
0871b8ab-91b5-8245-48d2-ec1bb5065658.jpg,0.99999857,1.0
087d8342-9621-fbe4-7887-d7a833e6e361.jpg,0.9999198,1.0
08821e20-a1b0-40d8-8e21-e0e2b6370c03.jpg,1.9358272e-06,0.0
0883c452-6732-3ddf-2840-661932d1132b.jpg,4.10685e-06,0.0
0888749c-fdf0-172d-7df5-c14aeb5c7273.jpg,0.99998736,1.0
08aef023-e628-0408-54fb-3ea6e2847ecc.jpg,1.6800037e-06,0.0
08be21a1-4381-3cf8-e65f-971a452dc589.jpg,0.98861223,1.0
08c3f715-e8c8-5e04-7aa1-7d8700228849.jpg,0.9998149,1.0
08d85835-16aa-386f-64dd-85f65ced780f.jpg,0.9999931,1.0
08e9803f-e223-7245-d626-56bda9d2b374.jpg,2.016214e-07,0.0
08faad19-4a34-7fbf-2372-2aae4e3d1b5c.jpg,1.9002687e-06,0.0
0901f640-38ff-7655-cf80-800153616207.jpg,0.99990404,1.0
0909e058-e845-270f-718e-2e4441bbda61.jpg,0.9999995,1.0
09196993-6bbe-eb4d-dc0d-b1b13fe833ee.jpg,0.99999833,1.0
09338276-dda0-39b3-7009-fcc5a54aa407.jpg,2.100042e-06,0.0
093a1e4b-4ea5-92d5-73aa-d98a4765dbd9.jpg,0.9999174,1.0
094723ba-d7af-325b-7edd-06d4de15f444.jpg,6.920512e-07,0.0
0948d141-8ac2-29c2-bc74-d760f05bc21c.jpg,0.016165009,0.0
0953c07b-8c5d-627b-d6c0-15ed152f79f0.jpg,4.537131e-06,0.0
095441c7-0e2c-d38d-d9a8-573367729bf5.jpg,0.99999356,1.0
0955c86b-2ea5-324a-3d18-7638341481cb.jpg,6.8804746e-07,0.0
0958f792-53b9-3dbb-555c-2806b6ceb0f0.jpg,4.669583e-07,0.0
0966e855-2b36-0e99-ca14-fc6f85b7f638.jpg,0.99949014,1.0
0989086a-a76a-0748-eef7-291aca5f383a.jpg,1.1065105e-06,0.0
0995fc92-38c7-f60a-0fe3-ba91a0da31de.jpg,0.9999734,1.0
09a18aa9-9537-45ec-7a60-e38d5ec4ce5d.jpg,4.2534032e-07,0.0
09b026a8-20de-2f12-cb24-303c8281e0ce.jpg,7.0700213e-07,0.0
09d20303-f2e7-9e60-c466-6d6d40f0192c.jpg,1.8891308e-06,0.0
09d521c1-ea5e-564c-afc3-37e732788d5a.jpg,0.00073075027,0.0
09d7c191-ae44-e0ab-9819-3dfe70fbfa7d.jpg,0.01272139,0.0
09e51d78-b6b1-f341-9edc-b17d956c26ec.jpg,1.783412e-06,0.0
09f24809-35ae-f396-83f0-bf29e4de83d5.jpg,0.9999974,1.0
09ffda73-ffb6-526f-4683-8e892120f464.jpg,0.9999968,1.0
0a085344-6b8c-e253-b5f3-1fd44e401c2c.jpg,6.9540947e-06,0.0
0a0e1eb9-f99b-3eeb-c43d-3c2f0b426293.jpg,2.5827301e-05,0.0
0a151d8a-7737-e6a3-32a4-64f0e64e02c8.jpg,9.737292e-07,0.0
0a246256-85d6-747a-9905-c80d70fab9fa.jpg,2.679822e-07,0.0
0a2517b7-eff9-8538-6b55-543a7904fc43.jpg,1.4607978e-07,0.0
0a49ecd6-936d-dabd-0440-90d349e49b49.jpg,7.419731e-06,0.0
0a4cd6e4-490c-54ea-7de0-6e85286e95dc.jpg,0.9999975,1.0
0a73ccb1-0701-41e6-983d-2a71e0b16e09.jpg,0.0005193757,0.0
0a794ba6-62ba-998c-7472-6271d8b279f1.jpg,5.9127876e-07,0.0
0aa4d9b4-25f5-0de7-7f74-6d8ad413766f.jpg,2.543158e-08,0.0
0ab0d6b6-48d9-f0b2-ab6f-cae6abb0264b.jpg,0.9946666,1.0
0ac9b30f-298a-e2f3-ae53-95f2043bbf93.jpg,0.99964666,1.0
0acc66b3-6296-d295-fb8f-804c0c2320fa.jpg,4.0960677e-07,0.0
0ad2a21e-4135-c70c-db31-9d63ed0b351f.jpg,0.9999993,1.0
0ad429d2-303a-0295-5953-e2d65015be81.jpg,5.097434e-07,0.0
0ad88e4a-d897-2059-276c-dd214935eed2.jpg,0.9999801,1.0
0add7338-84d0-b05e-d3a3-ee2cafb1eaac.jpg,0.9999975,1.0
0adf0d6d-1672-c2a2-4daf-ab7f0011e5f8.jpg,0.99997747,1.0
0adf4150-2681-cc3d-83eb-cde49881cf77.jpg,1.2219298e-06,0.0
0ae7db93-c53f-fef1-b477-6299e58bd124.jpg,1.7580581e-06,0.0
0aec7b04-2e1a-4809-66e0-a90d83b5df3b.jpg,2.1473603e-07,0.0
0afc6258-8f55-4474-8561-ebee2f391af8.jpg,4.793252e-07,0.0
0b11f7ac-17ba-bda5-51ca-57b596571ec7.jpg,0.99974436,1.0
0b19810a-56cd-6ba0-386a-89f659cf6ae4.jpg,9.88671e-06,0.0
0b1c75e7-c77e-ce6e-7f43-8b2c0c38368e.jpg,0.99996674,1.0
0b2827c5-5540-ae4b-c863-c7be8994ac68.jpg,0.9999912,1.0
0b306b20-4a49-2acc-bc24-b68c8c810013.jpg,2.4757205e-07,0.0
0b62d2e4-636a-886c-77d2-fcdb1a72cffa.jpg,1.0692559e-06,0.0
0b715391-de34-8868-0f6c-4e7047e6bef6.jpg,0.032530174,0.0
0b7724f2-a52e-375c-3a43-011dce97d252.jpg,0.9999994,1.0
0b7a186a-9a00-97a4-9bcf-7041445e0907.jpg,0.99993837,1.0
0b7eb3c4-49ed-a7fa-602c-b67f402c0bf7.jpg,1.4257412e-06,0.0
0b877b83-6768-22aa-341b-b15612876698.jpg,4.1330527e-06,0.0
0b885590-0d37-3927-4970-7efe446e425e.jpg,0.99998534,1.0
0b9d1834-36f4-afbb-dc8b-a0ea85820fec.jpg,0.99999785,1.0
0ba6a7f0-981d-f15a-e3a7-930fd1890ae2.jpg,0.99999213,1.0
0bab1764-56cc-c978-95b7-63452ae468bd.jpg,0.9996748,1.0
0bad5f42-29c6-8adc-a94b-f61761b87df1.jpg,7.134993e-08,0.0
0bb1607b-7a8c-c6aa-8942-92163ff6db98.jpg,0.99921334,1.0
0bb4cbb2-b99a-255d-eb6d-8aa87cf1ca6e.jpg,0.99999547,1.0
0bcdfb8b-e215-fbb2-8a98-fca888093a31.jpg,3.1661168e-07,0.0
0bcf19a1-c8b6-adfb-1847-1214939dc1d5.jpg,0.9999989,1.0
0bd1da53-76ad-a1ef-5e13-a85670e36a4c.jpg,0.9998665,1.0
0bd8d52c-3065-46aa-0c0e-dfdedd7bd155.jpg,0.004274463,0.0
0bfa7240-6e3e-2197-71bc-3c2051f7771e.jpg,0.9999944,1.0
0c07bd09-22aa-2e61-9175-bb05aa6d3a08.jpg,2.8837423e-05,0.0
0c10ced6-8f55-1483-2926-3cae515353dc.jpg,0.9999938,1.0
0c2286b0-ad2d-a04a-bd12-57b94ea32003.jpg,0.99998534,1.0
0c50f495-8589-f051-638f-e417cd512fe5.jpg,7.4502705e-06,0.0
0c68a921-66c6-37fc-2c81-cf3dc75d768b.jpg,1.2411319e-05,0.0
0c6dca11-bf83-8eda-46f7-e9d157028eb4.jpg,7.2159186e-05,0.0
0c752463-9a43-8215-b799-687b15c88f4f.jpg,1.2532103e-06,0.0
0c7dc886-ca2f-5d5f-b67c-4366b97d6ccd.jpg,0.00088893576,0.0
0c898c3e-6a6b-523f-e554-27cb3d54ee7b.jpg,0.9999963,1.0
0c972023-bb4d-1ddb-5af7-bf222cb320dd.jpg,0.000993904,0.0
0ca2b966-1674-6ca3-38cf-5026458d3cb2.jpg,0.0090135215,0.0
0ca63ca9-5c5d-4d92-cb09-edf2fe9ce952.jpg,3.2514443e-05,0.0
0cb3137f-d98b-2bee-6889-d6d45b3930aa.jpg,0.9995639,1.0
0cd744d8-c229-4d28-4cb3-0b63a94f8043.jpg,0.99997306,1.0
0cdc7976-7fbc-d4f7-59d3-3a08182afbe0.jpg,1.3432206e-06,0.0
0cddb784-be11-dad4-72d9-9af447e40f88.jpg,0.9999434,1.0
0cf5c3be-515c-212b-cd51-555c7ea7b30e.jpg,1.1868949e-06,0.0
0d01a914-0b17-ef42-4de6-9ba149287852.jpg,6.577712e-06,0.0
0d0f3f81-482b-f495-c0f5-44fcf77cdc74.jpg,2.8711704e-06,0.0
0d1048a0-d0d9-7002-4e7b-cff5df7fc8a7.jpg,0.000266343,0.0
0d316f76-42e3-8803-6a13-d16a4f3f0994.jpg,0.9999713,1.0
0d322876-240c-6dbd-4ff5-7029e426b367.jpg,0.0015865028,0.0
0d3e4f7b-cbb8-714e-7632-725d3ba0096f.jpg,2.0888085e-06,0.0
0d42a37b-1105-eb78-f401-772bc209e1bf.jpg,0.99999726,1.0
0d5438c4-c12f-523d-24bc-46bc5b1f5f6d.jpg,0.9999746,1.0
0d5e2659-1ef8-aa7b-4527-90960d2a9949.jpg,0.000591723,0.0
0d609747-1785-8461-4355-79e8795af7a5.jpg,2.4371686e-06,0.0
0d7274fb-d0bb-213a-27c5-830813f36c10.jpg,0.99998915,1.0
0d93382c-01c9-62f2-9c4f-68ec74b56dec.jpg,0.9999443,1.0
0da253de-2a5f-6128-1bc5-6a36f3f4ac05.jpg,2.6013684e-06,0.0
0dadb56b-0f10-0140-3aa8-ae0ac6ed425a.jpg,0.9999008,1.0
0dd7f940-d7e9-a648-8210-20b29fde4750.jpg,1.655572e-05,0.0
0df17bdf-90c8-5384-bfc1-103515a82666.jpg,0.99998355,1.0
0e10e046-98a3-df41-9d3a-4af183956b1a.jpg,0.99999917,1.0
0e1546c1-aaaf-30f0-5aaf-bfee1412b692.jpg,0.9999851,1.0
0e19d372-cf88-508f-b02f-efd53bf3b6d4.jpg,0.99998355,1.0
0e4d5234-f1c7-f57a-8fe6-ef0382b811c3.jpg,2.8319319e-06,0.0
0e5455f8-2fa2-9128-14d3-06159c418214.jpg,0.9999999,1.0
0e594361-74fe-b3df-2831-2c703455fa1c.jpg,0.9999999,1.0
0e64de22-32d2-b151-1aa9-d9bbc5fe6c06.jpg,0.9999956,1.0
0e6978ec-e6ab-27a0-fbd7-49a48c69e067.jpg,1.2250872e-06,0.0
0e6e72a8-9c2a-8e4b-40ff-3a583b828412.jpg,5.7917596e-06,0.0
0e96bbec-be1e-53d4-9c79-1cfd6df4c74f.jpg,9.046515e-06,0.0
0ea8b612-bdd4-9be9-8821-74cf9aeaa399.jpg,0.9999914,1.0
0eabb9c1-670d-580a-e0d6-c14076e637a2.jpg,0.9998746,1.0
0eac0141-9d2b-0731-12c1-b1860c452023.jpg,0.99998736,1.0
0eb507ef-0a11-6f77-1b55-a161dfbe9451.jpg,8.0450934e-07,0.0
0ede8172-e71c-551d-e550-3737e12aae44.jpg,0.9999684,1.0
0ee8ce68-b5dd-13d5-cf65-4343ca7e759d.jpg,1.2889082e-05,0.0
0f027d35-5d6d-6636-1b51-dbeb780d5169.jpg,0.9992569,1.0
0f145da1-4e6a-8893-aabe-dc5243c15f6e.jpg,0.99998736,1.0
0f18ccc8-5ac1-f724-6efb-3c8f4e247461.jpg,0.000183181,0.0
0f25ac12-d199-bca6-57ed-4c4c2ff11889.jpg,3.1417814e-05,0.0
0f3a110d-5417-5a60-abf1-e6fe74229983.jpg,5.7618777e-06,0.0
0f3eda4d-503e-5932-8b0f-59c3c1ed830e.jpg,8.419728e-07,0.0
0f4c19c2-10cf-e978-ff93-11a1d4c15c4f.jpg,6.704684e-05,0.0
0f4e415d-2827-41e4-ec7b-dee82b5a5f77.jpg,1.908991e-06,0.0
0f61fb49-1236-9e05-8b67-b3fa1057320b.jpg,0.99999046,1.0
0f67ec1e-f134-344b-5ea3-6052c6664a8c.jpg,0.99808854,1.0
0f6cb9d0-19ae-2354-a49f-d1f32294155c.jpg,0.99998534,1.0
0f864d21-0fda-c70b-5bb8-ab71227a4526.jpg,1.0966858e-05,0.0
0f8fe598-154b-0944-704a-1f27499ac7eb.jpg,0.9733184,1.0
